target,model,feature_set,seed,feature,feature_clean,feature_group,importance,signed_value
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__BUSLOANS_yoy_pct,BUSLOANS_yoy_pct,macro,0.7612742371241172,-0.7612742371241172
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.7379960491479656,-0.7379960491479656
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_net_margin,net_margin,financial_ratio,0.7369618232723889,-0.7369618232723889
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__PAYEMS,PAYEMS,macro,0.6959505483596835,-0.6959505483596835
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__current_assets,current_assets,accounting_fundamental,0.6835963786277399,-0.6835963786277399
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.6197002855898109,0.6197002855898109
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__tight_financial_conditions,tight_financial_conditions,regime_time,0.6085260104855463,0.6085260104855463
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__BAMLH0A0HYM2,BAMLH0A0HYM2,macro,0.595432038978409,0.595432038978409
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_revenue,total_revenue,accounting_fundamental,0.584441253411832,0.584441253411832
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_gross_margin,gross_margin,financial_ratio,0.583241296469691,-0.583241296469691
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_current_assets,current_assets,accounting_fundamental,0.5673810335810981,0.5673810335810981
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__total_assets,total_assets,accounting_fundamental,0.5323747533001963,0.5323747533001963
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,0.5085255366212275,0.5085255366212275
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_cash_equivalents,cash_equivalents,accounting_fundamental,0.5064872356650302,-0.5064872356650302
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__RSAFS,RSAFS,macro,0.5010888595617127,0.5010888595617127
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_current_ratio,current_ratio,financial_ratio,0.4916686518294339,-0.4916686518294339
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_cash_assets,cash_assets,financial_ratio,0.4878671349156735,0.4878671349156735
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__VIXCLS,VIXCLS,macro,0.45711475739724083,-0.45711475739724083
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,cat__Sector_Communication Services,Sector_Communication Services,sector,0.45052188606733096,0.45052188606733096
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,cat__Sector_Utilities,Sector_Utilities,sector,0.44518823005098657,0.44518823005098657
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.4443674734305692,0.4443674734305692
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__roa,roa,financial_ratio,0.4338711054823346,-0.4338711054823346
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__T10Y2Y,T10Y2Y,macro,0.4141356000311907,-0.4141356000311907
failure_pressure_conservative_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.41391424575411734,-0.41391424575411734
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.10037374755181014,0.10037374755181014
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__net_income,net_income,accounting_fundamental,0.09979606722698164,0.09979606722698164
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__roa_lag1,roa_lag1,firm_trend,0.09097106541828609,0.09097106541828609
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__roa,roa,financial_ratio,0.08731530006818843,0.08731530006818843
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__operating_income,operating_income,accounting_fundamental,0.05511372378108864,0.05511372378108864
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.05037582520976491,0.05037582520976491
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__net_margin,net_margin,financial_ratio,0.048365721636590094,0.048365721636590094
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__operating_margin,operating_margin,financial_ratio,0.03758441474061008,0.03758441474061008
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.027328080399800093,0.027328080399800093
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__total_equity,total_equity,accounting_fundamental,0.026946776485849852,0.026946776485849852
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__current_assets,current_assets,accounting_fundamental,0.02322435100909815,0.02322435100909815
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__total_assets,total_assets,accounting_fundamental,0.021171664937151162,0.021171664937151162
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.018909814824626333,0.018909814824626333
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__total_liabilities,total_liabilities,accounting_fundamental,0.01258610535921758,0.01258610535921758
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.01179582204119355,0.01179582204119355
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__total_revenue,total_revenue,accounting_fundamental,0.011737103227567323,0.011737103227567323
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.009777577263333045,0.009777577263333045
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.008676027464832583,0.008676027464832583
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__equity_assets,equity_assets,financial_ratio,0.007944096671496552,0.007944096671496552
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__roa_change_4obs,roa_change_4obs,firm_trend,0.006815945067363887,0.006815945067363887
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__cash_assets,cash_assets,financial_ratio,0.0066550293024050106,0.0066550293024050106
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.006510153132522049,0.006510153132522049
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__receivables_assets,receivables_assets,financial_ratio,0.006413751397114292,0.006413751397114292
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.005978979025097055,0.005978979025097055
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__inventory_assets,inventory_assets,financial_ratio,0.005733666055216784,0.005733666055216784
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.005718890863479484,0.005718890863479484
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__current_ratio,current_ratio,financial_ratio,0.005523738002261183,0.005523738002261183
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__capex,capex,accounting_fundamental,0.005363215612096806,0.005363215612096806
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.004966139447920977,0.004966139447920977
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.00478386714541482,0.00478386714541482
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,0.004351375782774665,0.004351375782774665
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__gross_profit,gross_profit,accounting_fundamental,0.0043063337130701245,0.0043063337130701245
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.004244640267031288,0.004244640267031288
failure_pressure_conservative_next_4obs,random_forest,all_features,42,cat__Sector_Energy,Sector_Energy,sector,0.004049519885290971,0.004049519885290971
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.004024905726742939,0.004024905726742939
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__DCOILWTICO,DCOILWTICO,macro,0.003965729392576855,0.003965729392576855
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__leverage_assets,leverage_assets,financial_ratio,0.003810023940398078,0.003810023940398078
failure_pressure_conservative_next_4obs,random_forest,all_features,42,cat__Sector_Financial Services,Sector_Financial Services,sector,0.0037935740405734193,0.0037935740405734193
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__T10Y2Y,T10Y2Y,macro,0.0037499256702883954,0.0037499256702883954
failure_pressure_conservative_next_4obs,random_forest,all_features,42,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro,0.0037432042971227444,0.0037432042971227444
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__net_income,net_income,accounting_fundamental,0.44335743727812216,0.44335743727812216
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.3180421837101998,0.3180421837101998
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__roa_lag1,roa_lag1,firm_trend,0.05182398006761469,0.05182398006761469
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__operating_income,operating_income,accounting_fundamental,0.032801689009394376,0.032801689009394376
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__roa,roa,financial_ratio,0.02483282625002187,0.02483282625002187
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__total_equity,total_equity,accounting_fundamental,0.01407986351624142,0.01407986351624142
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__missingindicator_roa_lag1,roa_lag1,firm_trend,0.011202268873580449,0.011202268873580449
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,cat__Sector_Financial Services,Sector_Financial Services,sector,0.009313631860210957,0.009313631860210957
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,cat__Sector_Energy,Sector_Energy,sector,0.008273487908912457,0.008273487908912457
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.007720068973552965,0.007720068973552965
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro,0.007647851358769781,0.007647851358769781
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__inventory_assets,inventory_assets,financial_ratio,0.007496714950684648,0.007496714950684648
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.003939458409429441,0.003939458409429441
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.0035642699432364713,0.0035642699432364713
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__missingindicator_total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.003405718622183369,0.003405718622183369
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__total_assets,total_assets,accounting_fundamental,0.0033076419120950137,0.0033076419120950137
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.003090942657065664,0.003090942657065664
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__total_liabilities,total_liabilities,accounting_fundamental,0.002637990776847284,0.002637990776847284
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__receivables_assets,receivables_assets,financial_ratio,0.0026208808486836207,0.0026208808486836207
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.0022745783890876776,0.0022745783890876776
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__net_margin,net_margin,financial_ratio,0.002165516724720237,0.002165516724720237
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__equity_assets,equity_assets,financial_ratio,0.0018837985141322952,0.0018837985141322952
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__operating_margin,operating_margin,financial_ratio,0.0018804926882154075,0.0018804926882154075
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__BUSLOANS,BUSLOANS,macro,0.0017014485773114536,0.0017014485773114536
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__missingindicator_roa_change_4obs,roa_change_4obs,firm_trend,0.0016812314145256892,0.0016812314145256892
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.001564401247441469,0.001564401247441469
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.0015566221345497625,0.0015566221345497625
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__capex,capex,accounting_fundamental,0.0012587859835142487,0.0012587859835142487
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__INDPRO_yoy_pct,INDPRO_yoy_pct,macro,0.0011598279646351615,0.0011598279646351615
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,0.0011412494414278246,0.0011412494414278246
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__current_assets,current_assets,accounting_fundamental,0.0011031092865168503,0.0011031092865168503
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__current_ratio,current_ratio,financial_ratio,0.001050352732049198,0.001050352732049198
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.0010141748218644585,0.0010141748218644585
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__T10Y2Y,T10Y2Y,macro,0.0009998754173664818,0.0009998754173664818
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__USEPUINDXD,USEPUINDXD,macro,0.0008957304984221265,0.0008957304984221265
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__total_revenue,total_revenue,accounting_fundamental,0.0008449456550788386,0.0008449456550788386
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__DCOILWTICO,DCOILWTICO,macro,0.000833838715296395,0.000833838715296395
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.0008326588503969489,0.0008326588503969489
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.000828458839443278,0.000828458839443278
failure_pressure_conservative_next_4obs,gradient_boosting,all_features,42,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.0008104397526743734,0.0008104397526743734
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,1.758475527806894,-1.758475527806894
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__roa_lag1,roa_lag1,firm_trend,1.727185067169361,-1.727185067169361
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Consumer Discretionary,Sector_Consumer Discretionary,sector,1.5603366109714638,-1.5603366109714638
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Financial Services,Sector_Financial Services,sector,1.5110252126832726,-1.5110252126832726
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Energy,Sector_Energy,sector,1.4781161019171223,1.4781161019171223
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,1.415220034506936,1.415220034506936
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Consumer Defensive,Sector_Consumer Defensive,sector,1.3204512599110596,-1.3204512599110596
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.8652697680236666,-0.8652697680236666
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.7418402034284783,-0.7418402034284783
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__current_assets,current_assets,accounting_fundamental,0.7205459826647711,-0.7205459826647711
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.6882143919312694,0.6882143919312694
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_net_margin,net_margin,financial_ratio,0.6792584856132585,-0.6792584856132585
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__total_equity,total_equity,accounting_fundamental,0.6756385199831098,-0.6756385199831098
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.6291202363334029,0.6291202363334029
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.6012322380455742,-0.6012322380455742
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_gross_margin,gross_margin,financial_ratio,0.5898996631902269,-0.5898996631902269
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_total_revenue,total_revenue,accounting_fundamental,0.580663542929398,0.580663542929398
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_current_assets,current_assets,accounting_fundamental,0.5607054974502585,0.5607054974502585
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__total_assets,total_assets,accounting_fundamental,0.5581725295620188,0.5581725295620188
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__roa,roa,financial_ratio,0.5526074998345112,-0.5526074998345112
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.5375194813181091,-0.5375194813181091
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.5150153651029387,0.5150153651029387
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.5091506457066595,0.5091506457066595
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.48644564506995813,0.48644564506995813
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__equity_assets,equity_assets,financial_ratio,0.43922587184732426,-0.43922587184732426
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Utilities,Sector_Utilities,sector,0.4082390053653776,0.4082390053653776
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Communication Services,Sector_Communication Services,sector,0.38341704691645284,0.38341704691645284
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_gross_profit,gross_profit,accounting_fundamental,0.3660639003220276,0.3660639003220276
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Consumer Cyclical,Sector_Consumer Cyclical,sector,0.35591114918484856,0.35591114918484856
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_cash_equivalents,cash_equivalents,accounting_fundamental,0.35148760369238075,-0.35148760369238075
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Real Estate,Sector_Real Estate,sector,0.34336776452556184,-0.34336776452556184
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_current_ratio,current_ratio,financial_ratio,0.33500214700517367,-0.33500214700517367
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Basic Materials,Sector_Basic Materials,sector,0.3347616838984399,0.3347616838984399
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__operating_margin,operating_margin,financial_ratio,0.33435441367893315,-0.33435441367893315
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,cat__Sector_Healthcare,Sector_Healthcare,sector,0.33406126160462457,0.33406126160462457
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.32263752329595907,0.32263752329595907
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_cash_assets,cash_assets,financial_ratio,0.3217897673129784,0.3217897673129784
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__missingindicator_operating_margin,operating_margin,financial_ratio,0.31983654177889104,0.31983654177889104
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__gross_profit,gross_profit,accounting_fundamental,0.2990377096667537,-0.2990377096667537
failure_pressure_conservative_v2_next_4obs,logistic_l2,firm_core,42,num__operating_income,operating_income,accounting_fundamental,0.29690530823987177,-0.29690530823987177
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__net_income,net_income,accounting_fundamental,0.1262405363194438,0.1262405363194438
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.10977529616712099,0.10977529616712099
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__roa_lag1,roa_lag1,firm_trend,0.10638788644887642,0.10638788644887642
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__roa,roa,financial_ratio,0.10477693957905208,0.10477693957905208
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__net_margin,net_margin,financial_ratio,0.05881362140624358,0.05881362140624358
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__operating_income,operating_income,accounting_fundamental,0.05859605872433431,0.05859605872433431
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.05068389653192482,0.05068389653192482
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.0300240001965493,0.0300240001965493
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__operating_margin,operating_margin,financial_ratio,0.028020999834837846,0.028020999834837846
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__total_equity,total_equity,accounting_fundamental,0.0251117515394846,0.0251117515394846
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__total_assets,total_assets,accounting_fundamental,0.019047169082655524,0.019047169082655524
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__current_assets,current_assets,accounting_fundamental,0.01838883431581177,0.01838883431581177
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.018023288858764707,0.018023288858764707
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__total_revenue,total_revenue,accounting_fundamental,0.014490684133715293,0.014490684133715293
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.01283826183941967,0.01283826183941967
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.01118633303497601,0.01118633303497601
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__total_liabilities,total_liabilities,accounting_fundamental,0.01008935315019273,0.01008935315019273
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__equity_assets,equity_assets,financial_ratio,0.009792184815171098,0.009792184815171098
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.009672073259754985,0.009672073259754985
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__cash_assets,cash_assets,financial_ratio,0.008851190418104518,0.008851190418104518
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.008417634479819308,0.008417634479819308
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__roa_change_4obs,roa_change_4obs,firm_trend,0.007940506912426603,0.007940506912426603
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__inventory_assets,inventory_assets,financial_ratio,0.007218478905242114,0.007218478905242114
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__receivables_assets,receivables_assets,financial_ratio,0.007003296573785282,0.007003296573785282
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.0070005130518461115,0.0070005130518461115
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__capex,capex,accounting_fundamental,0.006925438103274695,0.006925438103274695
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.006882999549110776,0.006882999549110776
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__current_ratio,current_ratio,financial_ratio,0.006567433523700037,0.006567433523700037
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.006059663383349777,0.006059663383349777
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,0.005843720653398775,0.005843720653398775
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.0056078808603232866,0.0056078808603232866
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.00534746461626208,0.00534746461626208
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__leverage_assets,leverage_assets,financial_ratio,0.004807528774786829,0.004807528774786829
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,0.004778419040361559,0.004778419040361559
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,0.004697265585178156,0.004697265585178156
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,firm_trend,0.004695349639584422,0.004695349639584422
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.004286263847628141,0.004286263847628141
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.004221945359550813,0.004221945359550813
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,cat__Sector_Energy,Sector_Energy,sector,0.004218507857945139,0.004218507857945139
failure_pressure_conservative_v2_next_4obs,random_forest,firm_core,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.004142312468986757,0.004142312468986757
