target,feature_set,model,feature_group,importance,importance_share
success_quality_growth_next_4obs,firm_core,gradient_boosting,accounting_fundamental,0.05659094443450111,0.056817058042578764
success_quality_growth_next_4obs,firm_core,gradient_boosting,sector,0.0044140601208861215,0.004431696848284449
success_quality_growth_next_4obs,firm_core,logistic_l2,accounting_fundamental,15.67541532434159,0.38178455596564975
success_quality_growth_next_4obs,firm_core,logistic_l2,sector,11.640432530666827,0.28351002337192655
success_quality_growth_next_4obs,firm_core,logistic_l2,firm_trend,7.9423486092853155,0.1934408737745999
success_quality_growth_next_4obs,firm_core,logistic_l2,financial_ratio,5.800078626728939,0.14126454688782378
success_quality_growth_next_4obs,firm_core,random_forest,financial_ratio,0.4136867930632203,0.4552706306053187
success_quality_growth_next_4obs,firm_core,random_forest,firm_trend,0.3269699167726388,0.35983696529393155
success_quality_growth_next_4obs,firm_core,random_forest,accounting_fundamental,0.16342255830540725,0.17984981010372034
success_quality_growth_next_4obs,firm_core,random_forest,sector,0.004582009906014363,0.005042593997029492
success_quality_growth_next_4obs,macro_event_only,gradient_boosting,sector,0.7650911669011979,0.7678600957618137
success_quality_growth_next_4obs,macro_event_only,gradient_boosting,macro,0.23130280007807508,0.2321399042381864
success_quality_growth_next_4obs,macro_event_only,logistic_l2,macro,13.944245366036895,0.4940933079205329
success_quality_growth_next_4obs,macro_event_only,logistic_l2,sector,13.566673794698044,0.48071462863295034
success_quality_growth_next_4obs,macro_event_only,logistic_l2,regime_time,0.710967560871108,0.025192063446516744
success_quality_growth_next_4obs,macro_event_only,random_forest,macro,0.6733767738204973,0.6951322082144856
success_quality_growth_next_4obs,macro_event_only,random_forest,sector,0.2953263964010794,0.30486779178551443
success_quality_growth_next_4obs,ratios_trends_only,gradient_boosting,financial_ratio,0.8386138510813416,0.8393976471219137
success_quality_growth_next_4obs,ratios_trends_only,gradient_boosting,firm_trend,0.15393556083949286,0.15407943406902952
success_quality_growth_next_4obs,ratios_trends_only,gradient_boosting,sector,0.006516827967662275,0.006522918809056747
success_quality_growth_next_4obs,ratios_trends_only,logistic_l2,sector,12.485987020741392,0.3787678554995058
success_quality_growth_next_4obs,ratios_trends_only,logistic_l2,firm_trend,10.47146892552711,0.31765657150395704
