path,category,size_mb,status,rows,columns,error
data/processed/legacy_xbrl/regex_all/KR/KR_pre2019_regex.parquet,processed_data,0.019,PASS,47,24,
data/processed/legacy_xbrl/regex_all/KR/KR_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/KVUE/KVUE_pre2019_regex.parquet,processed_data,0.017,PASS,7,27,
data/processed/legacy_xbrl/regex_all/KVUE/KVUE_pre2019_summary.parquet,processed_data,0.003,PASS,7,4,
data/processed/legacy_xbrl/regex_all/LIN/LIN_pre2019_regex.parquet,processed_data,0.019,PASS,21,27,
data/processed/legacy_xbrl/regex_all/LIN/LIN_pre2019_summary.parquet,processed_data,0.003,PASS,21,4,
data/processed/legacy_xbrl/regex_all/LLY/LLY_pre2019_regex.parquet,processed_data,0.019,PASS,48,23,
data/processed/legacy_xbrl/regex_all/LLY/LLY_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/LMT/LMT_pre2019_regex.parquet,processed_data,0.022,PASS,48,27,
data/processed/legacy_xbrl/regex_all/LMT/LMT_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/LOW/LOW_pre2019_regex.parquet,processed_data,0.022,PASS,47,26,
data/processed/legacy_xbrl/regex_all/LOW/LOW_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/LRCX/LRCX_pre2019_regex.parquet,processed_data,0.023,PASS,45,29,
data/processed/legacy_xbrl/regex_all/LRCX/LRCX_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/LULU/LULU_pre2019_regex.parquet,processed_data,0.021,PASS,44,26,
data/processed/legacy_xbrl/regex_all/LULU/LULU_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MA/MA_pre2019_regex.parquet,processed_data,0.021,PASS,48,25,
data/processed/legacy_xbrl/regex_all/MA/MA_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MAR/MAR_pre2019_regex.parquet,processed_data,0.021,PASS,48,26,
data/processed/legacy_xbrl/regex_all/MAR/MAR_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MCD/MCD_pre2019_regex.parquet,processed_data,0.02,PASS,47,23,
data/processed/legacy_xbrl/regex_all/MCD/MCD_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MCHP/MCHP_pre2019_regex.parquet,processed_data,0.024,PASS,47,29,
data/processed/legacy_xbrl/regex_all/MCHP/MCHP_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MCK/MCK_pre2019_regex.parquet,processed_data,0.022,PASS,48,27,
data/processed/legacy_xbrl/regex_all/MCK/MCK_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MCO/MCO_pre2019_regex.parquet,processed_data,0.021,PASS,47,25,
data/processed/legacy_xbrl/regex_all/MCO/MCO_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MDB/MDB_pre2019_regex.parquet,processed_data,0.019,PASS,22,27,
data/processed/legacy_xbrl/regex_all/MDB/MDB_pre2019_summary.parquet,processed_data,0.003,PASS,22,4,
data/processed/legacy_xbrl/regex_all/MDLZ/MDLZ_pre2019_regex.parquet,processed_data,0.022,PASS,47,26,
data/processed/legacy_xbrl/regex_all/MDLZ/MDLZ_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MDT/MDT_pre2019_regex.parquet,processed_data,0.02,PASS,31,26,
data/processed/legacy_xbrl/regex_all/MDT/MDT_pre2019_summary.parquet,processed_data,0.003,PASS,31,4,
data/processed/legacy_xbrl/regex_all/MELI/MELI_pre2019_regex.parquet,processed_data,0.023,PASS,45,29,
data/processed/legacy_xbrl/regex_all/MELI/MELI_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MET/MET_pre2019_regex.parquet,processed_data,0.016,PASS,48,19,
data/processed/legacy_xbrl/regex_all/MET/MET_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/META/META_pre2019_regex.parquet,processed_data,0.022,PASS,39,27,
data/processed/legacy_xbrl/regex_all/META/META_pre2019_summary.parquet,processed_data,0.003,PASS,39,4,
data/processed/legacy_xbrl/regex_all/MMC/MMC_pre2019_regex.parquet,processed_data,0.019,PASS,46,23,
data/processed/legacy_xbrl/regex_all/MMC/MMC_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MMM/MMM_pre2019_regex.parquet,processed_data,0.024,PASS,48,28,
data/processed/legacy_xbrl/regex_all/MMM/MMM_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MNST/MNST_pre2019_regex.parquet,processed_data,0.02,PASS,45,24,
data/processed/legacy_xbrl/regex_all/MNST/MNST_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MO/MO_pre2019_regex.parquet,processed_data,0.022,PASS,46,27,
data/processed/legacy_xbrl/regex_all/MO/MO_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MPC/MPC_pre2019_regex.parquet,processed_data,0.021,PASS,42,26,
data/processed/legacy_xbrl/regex_all/MPC/MPC_pre2019_summary.parquet,processed_data,0.003,PASS,42,4,
data/processed/legacy_xbrl/regex_all/MRK/MRK_pre2019_regex.parquet,processed_data,0.021,PASS,48,26,
data/processed/legacy_xbrl/regex_all/MRK/MRK_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MRVL/MRVL_pre2019_regex.parquet,processed_data,0.017,PASS,12,25,
data/processed/legacy_xbrl/regex_all/MRVL/MRVL_pre2019_summary.parquet,processed_data,0.003,PASS,12,4,
data/processed/legacy_xbrl/regex_all/MS/MS_pre2019_regex.parquet,processed_data,0.016,PASS,48,19,
data/processed/legacy_xbrl/regex_all/MS/MS_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MSCI/MSCI_pre2019_regex.parquet,processed_data,0.023,PASS,44,27,
data/processed/legacy_xbrl/regex_all/MSCI/MSCI_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MSFT/MSFT_pre2019_regex.parquet,processed_data,0.025,PASS,47,29,
data/processed/legacy_xbrl/regex_all/MSFT/MSFT_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MSI/MSI_pre2019_regex.parquet,processed_data,0.023,PASS,47,27,
data/processed/legacy_xbrl/regex_all/MSI/MSI_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MSTR/MSTR_pre2019_regex.parquet,processed_data,0.023,PASS,42,28,
data/processed/legacy_xbrl/regex_all/MSTR/MSTR_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/MU/MU_pre2019_regex.parquet,processed_data,0.023,PASS,45,28,
data/processed/legacy_xbrl/regex_all/MU/MU_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NDAQ/NDAQ_pre2019_regex.parquet,processed_data,0.021,PASS,45,25,
data/processed/legacy_xbrl/regex_all/NDAQ/NDAQ_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NEE/NEE_pre2019_regex.parquet,processed_data,0.02,PASS,48,24,
data/processed/legacy_xbrl/regex_all/NEE/NEE_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NEM/NEM_pre2019_regex.parquet,processed_data,0.021,PASS,49,26,
data/processed/legacy_xbrl/regex_all/NEM/NEM_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NFLX/NFLX_pre2019_regex.parquet,processed_data,0.023,PASS,48,27,
data/processed/legacy_xbrl/regex_all/NFLX/NFLX_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NKE/NKE_pre2019_regex.parquet,processed_data,0.022,PASS,48,27,
data/processed/legacy_xbrl/regex_all/NKE/NKE_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NOC/NOC_pre2019_regex.parquet,processed_data,0.022,PASS,48,27,
data/processed/legacy_xbrl/regex_all/NOC/NOC_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NOW/NOW_pre2019_regex.parquet,processed_data,0.024,PASS,39,29,
data/processed/legacy_xbrl/regex_all/NOW/NOW_pre2019_summary.parquet,processed_data,0.003,PASS,39,4,
data/processed/legacy_xbrl/regex_all/NSC/NSC_pre2019_regex.parquet,processed_data,0.021,PASS,48,25,
data/processed/legacy_xbrl/regex_all/NSC/NSC_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NVDA/NVDA_pre2019_regex.parquet,processed_data,0.024,PASS,47,29,
data/processed/legacy_xbrl/regex_all/NVDA/NVDA_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/NXPI/NXPI_pre2019_regex.parquet,processed_data,0.02,PASS,17,28,
data/processed/legacy_xbrl/regex_all/NXPI/NXPI_pre2019_summary.parquet,processed_data,0.003,PASS,17,4,
data/processed/legacy_xbrl/regex_all/O/O_pre2019_regex.parquet,processed_data,0.015,PASS,45,18,
data/processed/legacy_xbrl/regex_all/O/O_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/ODFL/ODFL_pre2019_regex.parquet,processed_data,0.019,PASS,45,22,
data/processed/legacy_xbrl/regex_all/ODFL/ODFL_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/OKE/OKE_pre2019_regex.parquet,processed_data,0.023,PASS,47,28,
data/processed/legacy_xbrl/regex_all/OKE/OKE_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/ON/ON_pre2019_regex.parquet,processed_data,0.023,PASS,45,27,
data/processed/legacy_xbrl/regex_all/ON/ON_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/ORCL/ORCL_pre2019_regex.parquet,processed_data,0.023,PASS,47,28,
data/processed/legacy_xbrl/regex_all/ORCL/ORCL_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/ORLY/ORLY_pre2019_regex.parquet,processed_data,0.022,PASS,46,26,
data/processed/legacy_xbrl/regex_all/ORLY/ORLY_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/OXY/OXY_pre2019_regex.parquet,processed_data,0.021,PASS,48,26,
data/processed/legacy_xbrl/regex_all/OXY/OXY_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PANW/PANW_pre2019_regex.parquet,processed_data,0.021,PASS,38,27,
data/processed/legacy_xbrl/regex_all/PANW/PANW_pre2019_summary.parquet,processed_data,0.003,PASS,38,4,
data/processed/legacy_xbrl/regex_all/PAYX/PAYX_pre2019_regex.parquet,processed_data,0.021,PASS,48,26,
data/processed/legacy_xbrl/regex_all/PAYX/PAYX_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PCAR/PCAR_pre2019_regex.parquet,processed_data,0.022,PASS,47,25,
data/processed/legacy_xbrl/regex_all/PCAR/PCAR_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PCG/PCG_pre2019_regex.parquet,processed_data,0.02,PASS,48,24,
data/processed/legacy_xbrl/regex_all/PCG/PCG_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PEG/PEG_pre2019_regex.parquet,processed_data,0.021,PASS,47,26,
data/processed/legacy_xbrl/regex_all/PEG/PEG_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PEP/PEP_pre2019_regex.parquet,processed_data,0.021,PASS,46,25,
data/processed/legacy_xbrl/regex_all/PEP/PEP_pre2019_summary.parquet,processed_data,0.003,PASS,49,4,
data/processed/legacy_xbrl/regex_all/PFE/PFE_pre2019_regex.parquet,processed_data,0.022,PASS,48,27,
data/processed/legacy_xbrl/regex_all/PFE/PFE_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PG/PG_pre2019_regex.parquet,processed_data,0.022,PASS,48,26,
data/processed/legacy_xbrl/regex_all/PG/PG_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PGR/PGR_pre2019_regex.parquet,processed_data,0.016,PASS,48,18,
data/processed/legacy_xbrl/regex_all/PGR/PGR_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PH/PH_pre2019_regex.parquet,processed_data,0.021,PASS,48,25,
data/processed/legacy_xbrl/regex_all/PH/PH_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PLD/PLD_pre2019_regex.parquet,processed_data,0.017,PASS,44,20,
data/processed/legacy_xbrl/regex_all/PLD/PLD_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PLTR/PLTR_pre2019_regex.parquet,processed_data,0.019,PASS,14,27,
data/processed/legacy_xbrl/regex_all/PLTR/PLTR_pre2019_summary.parquet,processed_data,0.003,PASS,14,4,
data/processed/legacy_xbrl/regex_all/PM/PM_pre2019_regex.parquet,processed_data,0.021,PASS,46,26,
data/processed/legacy_xbrl/regex_all/PM/PM_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PNC/PNC_pre2019_regex.parquet,processed_data,0.016,PASS,48,19,
data/processed/legacy_xbrl/regex_all/PNC/PNC_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PRU/PRU_pre2019_regex.parquet,processed_data,0.018,PASS,47,21,
data/processed/legacy_xbrl/regex_all/PRU/PRU_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PSA/PSA_pre2019_regex.parquet,processed_data,0.019,PASS,47,23,
data/processed/legacy_xbrl/regex_all/PSA/PSA_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PSX/PSX_pre2019_regex.parquet,processed_data,0.018,PASS,40,23,
data/processed/legacy_xbrl/regex_all/PSX/PSX_pre2019_summary.parquet,processed_data,0.003,PASS,40,4,
data/processed/legacy_xbrl/regex_all/PWR/PWR_pre2019_regex.parquet,processed_data,0.022,PASS,48,26,
data/processed/legacy_xbrl/regex_all/PWR/PWR_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/PYPL/PYPL_pre2019_regex.parquet,processed_data,0.02,PASS,30,27,
data/processed/legacy_xbrl/regex_all/PYPL/PYPL_pre2019_summary.parquet,processed_data,0.003,PASS,30,4,
data/processed/legacy_xbrl/regex_all/QCOM/QCOM_pre2019_regex.parquet,processed_data,0.023,PASS,48,27,
data/processed/legacy_xbrl/regex_all/QCOM/QCOM_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/RCL/RCL_pre2019_regex.parquet,processed_data,0.02,PASS,46,24,
data/processed/legacy_xbrl/regex_all/RCL/RCL_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/REGN/REGN_pre2019_regex.parquet,processed_data,0.022,PASS,45,26,
data/processed/legacy_xbrl/regex_all/REGN/REGN_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/ROP/ROP_pre2019_regex.parquet,processed_data,0.022,PASS,46,26,
data/processed/legacy_xbrl/regex_all/ROP/ROP_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/ROST/ROST_pre2019_regex.parquet,processed_data,0.02,PASS,45,23,
data/processed/legacy_xbrl/regex_all/ROST/ROST_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/RSG/RSG_pre2019_regex.parquet,processed_data,0.022,PASS,48,26,
data/processed/legacy_xbrl/regex_all/RSG/RSG_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/RTX/RTX_pre2019_regex.parquet,processed_data,0.021,PASS,49,26,
data/processed/legacy_xbrl/regex_all/RTX/RTX_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SBUX/SBUX_pre2019_regex.parquet,processed_data,0.023,PASS,48,27,
data/processed/legacy_xbrl/regex_all/SBUX/SBUX_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SCHW/SCHW_pre2019_regex.parquet,processed_data,0.017,PASS,47,20,
data/processed/legacy_xbrl/regex_all/SCHW/SCHW_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SHW/SHW_pre2019_regex.parquet,processed_data,0.024,PASS,48,28,
data/processed/legacy_xbrl/regex_all/SHW/SHW_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SLB/SLB_pre2019_regex.parquet,processed_data,0.022,PASS,48,26,
data/processed/legacy_xbrl/regex_all/SLB/SLB_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SNPS/SNPS_pre2019_regex.parquet,processed_data,0.024,PASS,44,29,
data/processed/legacy_xbrl/regex_all/SNPS/SNPS_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SO/SO_pre2019_regex.parquet,processed_data,0.02,PASS,47,24,
data/processed/legacy_xbrl/regex_all/SO/SO_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SPG/SPG_pre2019_regex.parquet,processed_data,0.016,PASS,46,20,
data/processed/legacy_xbrl/regex_all/SPG/SPG_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SPGI/SPGI_pre2019_regex.parquet,processed_data,0.021,PASS,48,26,
data/processed/legacy_xbrl/regex_all/SPGI/SPGI_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SRE/SRE_pre2019_regex.parquet,processed_data,0.022,PASS,48,26,
data/processed/legacy_xbrl/regex_all/SRE/SRE_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/SYK/SYK_pre2019_regex.parquet,processed_data,0.025,PASS,47,30,
data/processed/legacy_xbrl/regex_all/SYK/SYK_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/T/T_pre2019_regex.parquet,processed_data,0.021,PASS,48,25,
data/processed/legacy_xbrl/regex_all/T/T_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TDG/TDG_pre2019_regex.parquet,processed_data,0.022,PASS,45,27,
data/processed/legacy_xbrl/regex_all/TDG/TDG_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TEAM/TEAM_pre2019_regex.parquet,processed_data,0.018,PASS,9,27,
data/processed/legacy_xbrl/regex_all/TEAM/TEAM_pre2019_summary.parquet,processed_data,0.003,PASS,9,4,
data/processed/legacy_xbrl/regex_all/TEL/TEL_pre2019_regex.parquet,processed_data,0.022,PASS,48,27,
data/processed/legacy_xbrl/regex_all/TEL/TEL_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TFC/TFC_pre2019_regex.parquet,processed_data,0.015,PASS,46,18,
data/processed/legacy_xbrl/regex_all/TFC/TFC_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TGT/TGT_pre2019_regex.parquet,processed_data,0.022,PASS,47,27,
data/processed/legacy_xbrl/regex_all/TGT/TGT_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TJX/TJX_pre2019_regex.parquet,processed_data,0.022,PASS,47,26,
data/processed/legacy_xbrl/regex_all/TJX/TJX_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TMO/TMO_pre2019_regex.parquet,processed_data,0.022,PASS,48,27,
data/processed/legacy_xbrl/regex_all/TMO/TMO_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TMUS/TMUS_pre2019_regex.parquet,processed_data,0.022,PASS,45,27,
data/processed/legacy_xbrl/regex_all/TMUS/TMUS_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TRV/TRV_pre2019_regex.parquet,processed_data,0.015,PASS,47,19,
data/processed/legacy_xbrl/regex_all/TRV/TRV_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TSLA/TSLA_pre2019_regex.parquet,processed_data,0.025,PASS,42,29,
data/processed/legacy_xbrl/regex_all/TSLA/TSLA_pre2019_summary.parquet,processed_data,0.003,PASS,45,4,
data/processed/legacy_xbrl/regex_all/TT/TT_pre2019_regex.parquet,processed_data,0.021,PASS,48,26,
data/processed/legacy_xbrl/regex_all/TT/TT_pre2019_summary.parquet,processed_data,0.003,PASS,48,4,
data/processed/legacy_xbrl/regex_all/TTD/TTD_pre2019_regex.parquet,processed_data,0.019,PASS,26,25,
data/processed/legacy_xbrl/regex_all/TTD/TTD_pre2019_summary.parquet,processed_data,0.003,PASS,26,4,
data/processed/legacy_xbrl/regex_all/TTWO/TTWO_pre2019_regex.parquet,processed_data,0.025,PASS,44,30,
data/processed/legacy_xbrl/regex_all/TTWO/TTWO_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/TXN/TXN_pre2019_regex.parquet,processed_data,0.023,PASS,47,27,
data/processed/legacy_xbrl/regex_all/TXN/TXN_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/UBER/UBER_pre2019_regex.parquet,processed_data,0.018,PASS,19,26,
data/processed/legacy_xbrl/regex_all/UBER/UBER_pre2019_summary.parquet,processed_data,0.003,PASS,19,4,
data/processed/legacy_xbrl/regex_all/UNH/UNH_pre2019_regex.parquet,processed_data,0.021,PASS,48,24,
data/processed/legacy_xbrl/regex_all/UNH/UNH_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/UNP/UNP_pre2019_regex.parquet,processed_data,0.02,PASS,48,24,
data/processed/legacy_xbrl/regex_all/UNP/UNP_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/UPS/UPS_pre2019_regex.parquet,processed_data,0.019,PASS,48,22,
data/processed/legacy_xbrl/regex_all/UPS/UPS_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/URI/URI_pre2019_regex.parquet,processed_data,0.024,PASS,42,29,
data/processed/legacy_xbrl/regex_all/URI/URI_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/USB/USB_pre2019_regex.parquet,processed_data,0.016,PASS,48,19,
data/processed/legacy_xbrl/regex_all/USB/USB_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/V/V_pre2019_regex.parquet,processed_data,0.02,PASS,48,23,
data/processed/legacy_xbrl/regex_all/V/V_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/VRSK/VRSK_pre2019_regex.parquet,processed_data,0.021,PASS,43,26,
data/processed/legacy_xbrl/regex_all/VRSK/VRSK_pre2019_summary.parquet,processed_data,0.003,PASS,47,4,
data/processed/legacy_xbrl/regex_all/VRTX/VRTX_pre2019_regex.parquet,processed_data,0.023,PASS,46,27,
data/processed/legacy_xbrl/regex_all/VRTX/VRTX_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/VST/VST_pre2019_regex.parquet,processed_data,0.019,PASS,25,26,
data/processed/legacy_xbrl/regex_all/VST/VST_pre2019_summary.parquet,processed_data,0.003,PASS,25,4,
data/processed/legacy_xbrl/regex_all/VZ/VZ_pre2019_regex.parquet,processed_data,0.02,PASS,48,23,
data/processed/legacy_xbrl/regex_all/VZ/VZ_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/WBD/WBD_pre2019_regex.parquet,processed_data,0.022,PASS,48,27,
data/processed/legacy_xbrl/regex_all/WBD/WBD_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/WDAY/WDAY_pre2019_regex.parquet,processed_data,0.021,PASS,37,27,
data/processed/legacy_xbrl/regex_all/WDAY/WDAY_pre2019_summary.parquet,processed_data,0.003,PASS,37,4,
data/processed/legacy_xbrl/regex_all/WELL/WELL_pre2019_regex.parquet,processed_data,0.016,PASS,44,19,
data/processed/legacy_xbrl/regex_all/WELL/WELL_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/WFC/WFC_pre2019_regex.parquet,processed_data,0.015,PASS,48,18,
data/processed/legacy_xbrl/regex_all/WFC/WFC_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/WM/WM_pre2019_regex.parquet,processed_data,0.02,PASS,48,24,
data/processed/legacy_xbrl/regex_all/WM/WM_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/WMB/WMB_pre2019_regex.parquet,processed_data,0.021,PASS,46,25,
data/processed/legacy_xbrl/regex_all/WMB/WMB_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/WMT/WMT_pre2019_regex.parquet,processed_data,0.022,PASS,47,26,
data/processed/legacy_xbrl/regex_all/WMT/WMT_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/XEL/XEL_pre2019_regex.parquet,processed_data,0.02,PASS,48,24,
data/processed/legacy_xbrl/regex_all/XEL/XEL_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/XOM/XOM_pre2019_regex.parquet,processed_data,0.02,PASS,48,24,
data/processed/legacy_xbrl/regex_all/XOM/XOM_pre2019_summary.parquet,processed_data,0.003,PASS,50,4,
data/processed/legacy_xbrl/regex_all/ZS/ZS_pre2019_regex.parquet,processed_data,0.02,PASS,21,28,
data/processed/legacy_xbrl/regex_all/ZS/ZS_pre2019_summary.parquet,processed_data,0.003,PASS,21,4,
