target,target_family,model,selected_calibrator,feature,feature_clean,base_feature,feature_group,reason_code,native_importance,coefficient_sign_if_linear,native_importance_share
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__gross_profit,gross_profit,gross_profit,accounting_fundamental,earnings_and_scale,0.0032499465440059615,,0.0032499465440059615
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_operating_margin,Missing value: operating_margin,operating_margin,missingness_indicator,data_availability_signal,0.0032015227796496626,,0.0032015227796496626
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_to_current_liabilities,cash_to_current_liabilities,cash_to_current_liabilities,financial_quality_cashflow,cash_flow_quality,0.0031683064159011036,,0.0031683064159011036
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__capex_intensity_revenue,capex_intensity_revenue,capex_intensity_revenue,financial_quality_cashflow,cash_flow_quality,0.0031421273380672853,,0.0031421273380672853
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cfo_margin,cfo_margin,cfo_margin,financial_quality_cashflow,cash_flow_quality,0.00311521242861797,,0.00311521242861797
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_net_margin,Missing value: net_margin,net_margin,missingness_indicator,data_availability_signal,0.0030830825280488182,,0.0030830825280488182
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro_conditions,macro_price_policy_conditions,0.003039633917931449,,0.003039633917931449
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DTWEXBGS,DTWEXBGS,DTWEXBGS,macro_conditions,macro_price_policy_conditions,0.0029018020766530418,,0.0029018020766530418
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__BAMLH0A0HYM2,BAMLH0A0HYM2,BAMLH0A0HYM2,macro_conditions,credit_and_financial_conditions,0.002848746589828242,,0.002848746589828242
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__VIXCLS,VIXCLS,VIXCLS,macro_conditions,macro_price_policy_conditions,0.0028246813600850016,,0.0028246813600850016
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__USEPUINDXD,USEPUINDXD,USEPUINDXD,macro_conditions,macro_price_policy_conditions,0.0028221155822613433,,0.0028221155822613433
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro_conditions,macro_price_policy_conditions,0.002812312398172487,,0.002812312398172487
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Real Estate,Sector: Real Estate,Sector,industry_sector,sector_positioning,0.0027377919861027483,,0.0027377919861027483
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_operating_margin_lag1,Missing value: operating_margin_lag1,operating_margin_lag1,missingness_indicator,data_availability_signal,0.0027281627146475643,,0.0027281627146475643
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_assets_change_4obs,cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,firm_momentum_or_deterioration,0.0026910186121457606,,0.0026910186121457606
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.002657515281562457,,0.002657515281562457
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__gross_margin_change_4obs,gross_margin_change_4obs,gross_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.002598671371056473,,0.002598671371056473
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__T10Y2Y,T10Y2Y,T10Y2Y,macro_conditions,credit_and_financial_conditions,0.0025933926557889157,,0.0025933926557889157
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Communication Services,Sector: Communication Services,Sector,industry_sector,sector_positioning,0.002498345470767509,,0.002498345470767509
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0024959689133791894,,0.0024959689133791894
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_ratio_change_4obs,current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,firm_momentum_or_deterioration,0.002413665457945034,,0.002413665457945034
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__short_term_debt,short_term_debt,short_term_debt,accounting_fundamental,balance_sheet_obligations,0.002384664720286915,,0.002384664720286915
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__T10Y3M,T10Y3M,T10Y3M,macro_conditions,credit_and_financial_conditions,0.0023769525137402755,,0.0023769525137402755
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__GS10,GS10,GS10,macro_conditions,macro_price_policy_conditions,0.002249588648978996,,0.002249588648978996
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_capex_intensity_revenue,Missing value: capex_intensity_revenue,capex_intensity_revenue,missingness_indicator,data_availability_signal,0.002206091259922597,,0.002206091259922597
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DCOILWTICO,DCOILWTICO,DCOILWTICO,macro_conditions,macro_price_policy_conditions,0.0021740492967807423,,0.0021740492967807423
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__INDPRO_yoy_pct,INDPRO_yoy_pct,INDPRO_yoy_pct,macro_conditions,real_activity_conditions,0.00208723769864149,,0.00208723769864149
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.002079224356291227,,0.002079224356291227
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__NFCI,NFCI,NFCI,macro_conditions,credit_and_financial_conditions,0.002055672401206914,,0.002055672401206914
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__gross_margin,gross_margin,gross_margin,financial_ratio,profitability_and_efficiency,0.0020157662682813446,,0.0020157662682813446
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__current_assets_growth_4obs,current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,firm_momentum_or_deterioration,0.0020057405668075573,,0.0020057405668075573
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__BUSLOANS_yoy_pct,BUSLOANS_yoy_pct,BUSLOANS_yoy_pct,macro_conditions,credit_and_financial_conditions,0.001984798132639001,,0.001984798132639001
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__PAYEMS_yoy_pct,PAYEMS_yoy_pct,PAYEMS_yoy_pct,macro_conditions,real_activity_conditions,0.0017845442090284244,,0.0017845442090284244
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__M2SL_yoy_pct,M2SL_yoy_pct,M2SL_yoy_pct,macro_conditions,macro_price_policy_conditions,0.0017692912408181294,,0.0017692912408181294
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__RSAFS,RSAFS,RSAFS,macro_conditions,real_activity_conditions,0.0017414664151546998,,0.0017414664151546998
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__HOUST,HOUST,HOUST,macro_conditions,real_activity_conditions,0.0017093899474505297,,0.0017093899474505297
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__PPIACO_yoy_pct,PPIACO_yoy_pct,PPIACO_yoy_pct,macro_conditions,macro_price_policy_conditions,0.0016447316837196596,,0.0016447316837196596
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__INDPRO,INDPRO,INDPRO,macro_conditions,real_activity_conditions,0.001607950799356975,,0.001607950799356975
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__CPIAUCSL,CPIAUCSL,CPIAUCSL,macro_conditions,macro_price_policy_conditions,0.0015760848804674116,,0.0015760848804674116
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__CPIAUCSL_yoy_pct,CPIAUCSL_yoy_pct,CPIAUCSL_yoy_pct,macro_conditions,macro_price_policy_conditions,0.001539425054511696,,0.001539425054511696
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_net_margin_lag1,Missing value: net_margin_lag1,net_margin_lag1,missingness_indicator,data_availability_signal,0.0015360893128074267,,0.0015360893128074267
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_current_ratio_lag1,Missing value: current_ratio_lag1,current_ratio_lag1,missingness_indicator,data_availability_signal,0.0015048399322546513,,0.0015048399322546513
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_total_revenue,Missing value: total_revenue,total_revenue,missingness_indicator,data_availability_signal,0.0014932025601547382,,0.0014932025601547382
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__FEDFUNDS,FEDFUNDS,FEDFUNDS,macro_conditions,macro_price_policy_conditions,0.001491876438240931,,0.001491876438240931
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__M2SL,M2SL,M2SL,macro_conditions,macro_price_policy_conditions,0.0014570342159815682,,0.0014570342159815682
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__r_and_d_intensity,r_and_d_intensity,r_and_d_intensity,financial_ratio,profitability_and_efficiency,0.0014362181197951891,,0.0014362181197951891
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_to_current_liabilities,Missing value: cash_to_current_liabilities,cash_to_current_liabilities,missingness_indicator,data_availability_signal,0.0013448656088241556,,0.0013448656088241556
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__BUSLOANS,BUSLOANS,BUSLOANS,macro_conditions,credit_and_financial_conditions,0.0012985944126752808,,0.0012985944126752808
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__HOUST_yoy_pct,HOUST_yoy_pct,HOUST_yoy_pct,macro_conditions,real_activity_conditions,0.0012477200419622988,,0.0012477200419622988
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__gross_margin_lag1,gross_margin_lag1,gross_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.0011837987512459999,,0.0011837987512459999
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__PAYEMS,PAYEMS,PAYEMS,macro_conditions,real_activity_conditions,0.0011789003361215666,,0.0011789003361215666
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__UNRATE,UNRATE,UNRATE,macro_conditions,real_activity_conditions,0.0010802662377708949,,0.0010802662377708949
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_gross_profit,Missing value: gross_profit,gross_profit,missingness_indicator,data_availability_signal,0.0010701257733113515,,0.0010701257733113515
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Energy,Sector: Energy,Sector,industry_sector,sector_positioning,0.0010003038272103644,,0.0010003038272103644
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_receivables_assets,Missing value: receivables_assets,receivables_assets,missingness_indicator,data_availability_signal,0.000990733154643656,,0.000990733154643656
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_leverage_assets_lag1,Missing value: leverage_assets_lag1,leverage_assets_lag1,missingness_indicator,data_availability_signal,0.0009546011082659106,,0.0009546011082659106
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__RSAFS_yoy_pct,RSAFS_yoy_pct,RSAFS_yoy_pct,macro_conditions,real_activity_conditions,0.0009325575756741108,,0.0009325575756741108
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__GDPC1,GDPC1,GDPC1,macro_conditions,real_activity_conditions,0.0009308600304461502,,0.0009308600304461502
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__PPIACO,PPIACO,PPIACO,macro_conditions,macro_price_policy_conditions,0.0009205259687030606,,0.0009205259687030606
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Industrials,Sector: Industrials,Sector,industry_sector,sector_positioning,0.0009014661811058722,,0.0009014661811058722
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_net_margin_change_4obs,Missing value: net_margin_change_4obs,net_margin_change_4obs,missingness_indicator,data_availability_signal,0.000873511993207327,,0.000873511993207327
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__DRTSCILM,DRTSCILM,DRTSCILM,macro_conditions,credit_and_financial_conditions,0.0008666040876483695,,0.0008666040876483695
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cfo_margin,Missing value: cfo_margin,cfo_margin,missingness_indicator,data_availability_signal,0.0008352559953645963,,0.0008352559953645963
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_short_term_debt,Missing value: short_term_debt,short_term_debt,missingness_indicator,data_availability_signal,0.0007476302086322112,,0.0007476302086322112
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_total_revenue_growth_4obs,Missing value: total_revenue_growth_4obs,total_revenue_growth_4obs,missingness_indicator,data_availability_signal,0.0007422882129044424,,0.0007422882129044424
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Technology,Sector: Technology,Sector,industry_sector,sector_positioning,0.0007358163164527717,,0.0007358163164527717
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_current_liabilities_growth_4obs,Missing value: current_liabilities_growth_4obs,current_liabilities_growth_4obs,missingness_indicator,data_availability_signal,0.0006964507796572703,,0.0006964507796572703
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_capex_intensity_assets,Missing value: capex_intensity_assets,capex_intensity_assets,missingness_indicator,data_availability_signal,0.0006912356155114114,,0.0006912356155114114
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_inventory_assets,Missing value: inventory_assets,inventory_assets,missingness_indicator,data_availability_signal,0.0006806093190847131,,0.0006806093190847131
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__market_health_score_v2,market_health_score_v2,market_health_score_v2,market_health_v2,market_stress_regime,0.0006507929416030889,,0.0006507929416030889
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_equivalents_growth_4obs,Missing value: cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,missingness_indicator,data_availability_signal,0.0006101770471356736,,0.0006101770471356736
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__real_activity_pressure_score,real_activity_pressure_score,real_activity_pressure_score,market_health_v2,market_stress_regime,0.0006057450874389731,,0.0006057450874389731
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_equivalents,Missing value: cash_equivalents,cash_equivalents,missingness_indicator,data_availability_signal,0.0006042726272252784,,0.0006042726272252784
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__policy_uncertainty_score,policy_uncertainty_score,policy_uncertainty_score,market_health_v2,market_stress_regime,0.0006020624749127832,,0.0006020624749127832
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cfo_assets,Missing value: cfo_assets,cfo_assets,missingness_indicator,data_availability_signal,0.0005811107610573435,,0.0005811107610573435
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_long_term_debt,Missing value: long_term_debt,long_term_debt,missingness_indicator,data_availability_signal,0.000574541023011888,,0.000574541023011888
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_r_and_d_intensity,Missing value: r_and_d_intensity,r_and_d_intensity,missingness_indicator,data_availability_signal,0.000545708321380158,,0.000545708321380158
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_current_assets_growth_4obs,Missing value: current_assets_growth_4obs,current_assets_growth_4obs,missingness_indicator,data_availability_signal,0.0005177582312716187,,0.0005177582312716187
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__strong_dollar_regime,strong_dollar_regime,strong_dollar_regime,accounting_fundamental,accounting_fundamentals,0.0005175798398580396,,0.0005175798398580396
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_capex,Missing value: capex,capex,missingness_indicator,data_availability_signal,0.0005061446827677204,,0.0005061446827677204
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_severity_sum,global_event_severity_sum,global_event_severity_sum,global_event_context,global_event_exposure,0.0004979465101833573,,0.0004979465101833573
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__prediction_quarter,prediction_quarter,prediction_quarter,accounting_fundamental,accounting_fundamentals,0.00048007561215014194,,0.00048007561215014194
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_total_liabilities_growth_4obs,Missing value: total_liabilities_growth_4obs,total_liabilities_growth_4obs,missingness_indicator,data_availability_signal,0.00046981086511819277,,0.00046981086511819277
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__market_stress_score_v2,market_stress_score_v2,market_stress_score_v2,market_health_v2,market_stress_regime,0.00046810222798598184,,0.00046810222798598184
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_roa_lag1,Missing value: roa_lag1,roa_lag1,missingness_indicator,data_availability_signal,0.00046655462020891113,,0.00046655462020891113
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_current_ratio_change_4obs,Missing value: current_ratio_change_4obs,current_ratio_change_4obs,missingness_indicator,data_availability_signal,0.0004618295961719719,,0.0004618295961719719
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_commodity_oil_severity,global_event_commodity_oil_severity,global_event_commodity_oil_severity,global_event_context,global_event_exposure,0.0004510969715564338,,0.0004510969715564338
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_gross_margin_change_4obs,Missing value: gross_margin_change_4obs,gross_margin_change_4obs,missingness_indicator,data_availability_signal,0.000437825692415508,,0.000437825692415508
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_leverage_assets_change_4obs,Missing value: leverage_assets_change_4obs,leverage_assets_change_4obs,missingness_indicator,data_availability_signal,0.0004293692256608079,,0.0004293692256608079
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_debt_to_cfo,Missing value: debt_to_cfo,debt_to_cfo,missingness_indicator,data_availability_signal,0.00040035000261244287,,0.00040035000261244287
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_roa_change_4obs,Missing value: roa_change_4obs,roa_change_4obs,missingness_indicator,data_availability_signal,0.0003929060643812486,,0.0003929060643812486
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__credit_stress_score,credit_stress_score,credit_stress_score,market_health_v2,market_stress_regime,0.00039189610250960137,,0.00039189610250960137
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__market_stress_regime,market_stress_regime,market_stress_regime,accounting_fundamental,accounting_fundamentals,0.000380247181914753,,0.000380247181914753
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_assets_change_4obs,Missing value: cash_assets_change_4obs,cash_assets_change_4obs,missingness_indicator,data_availability_signal,0.00035072196866641305,,0.00035072196866641305
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_gross_margin,Missing value: gross_margin,gross_margin,missingness_indicator,data_availability_signal,0.0003299819421025048,,0.0003299819421025048
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_accruals_assets,Missing value: accruals_assets,accruals_assets,missingness_indicator,data_availability_signal,0.0003297603207261973,,0.0003297603207261973
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_leverage_assets,Missing value: leverage_assets,leverage_assets,missingness_indicator,data_availability_signal,0.0003199280436726959,,0.0003199280436726959
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_assets,Missing value: cash_assets,cash_assets,missingness_indicator,data_availability_signal,0.00031642574903103046,,0.00031642574903103046
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_assets_lag1,Missing value: cash_assets_lag1,cash_assets_lag1,missingness_indicator,data_availability_signal,0.00028757042153338135,,0.00028757042153338135
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_commodity_oil_count,global_event_commodity_oil_count,global_event_commodity_oil_count,global_event_context,global_event_exposure,0.0002707469115815958,,0.0002707469115815958
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_cash_flow_operating,Missing value: cash_flow_operating,cash_flow_operating,missingness_indicator,data_availability_signal,0.00026365348862002707,,0.00026365348862002707
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_operating_margin_change_4obs,Missing value: operating_margin_change_4obs,operating_margin_change_4obs,missingness_indicator,data_availability_signal,0.00024820077554369303,,0.00024820077554369303
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_gross_margin_lag1,Missing value: gross_margin_lag1,gross_margin_lag1,missingness_indicator,data_availability_signal,0.00022327450392183786,,0.00022327450392183786
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_count,global_event_count,global_event_count,global_event_context,global_event_exposure,0.00022322925751748618,,0.00022322925751748618
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_total_assets_growth_4obs,Missing value: total_assets_growth_4obs,total_assets_growth_4obs,missingness_indicator,data_availability_signal,0.00020817119214502504,,0.00020817119214502504
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__demand_slowdown_regime,demand_slowdown_regime,demand_slowdown_regime,accounting_fundamental,accounting_fundamentals,0.00020517127828086073,,0.00020517127828086073
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_sovereign_debt_severity,global_event_sovereign_debt_severity,global_event_sovereign_debt_severity,global_event_context,global_event_exposure,0.00016975034349986547,,0.00016975034349986547
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_natural_disaster_count,global_event_natural_disaster_count,global_event_natural_disaster_count,global_event_context,global_event_exposure,0.00014816500397583454,,0.00014816500397583454
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_total_liabilities,Missing value: total_liabilities,total_liabilities,missingness_indicator,data_availability_signal,0.00014689221182627817,,0.00014689221182627817
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_financial_market_severity,global_event_financial_market_severity,global_event_financial_market_severity,global_event_context,global_event_exposure,0.0001396480087790237,,0.0001396480087790237
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_natural_disaster_severity,global_event_natural_disaster_severity,global_event_natural_disaster_severity,global_event_context,global_event_exposure,0.00011726088960809169,,0.00011726088960809169
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__credit_spread_stress_regime,credit_spread_stress_regime,credit_spread_stress_regime,accounting_fundamental,accounting_fundamentals,0.00010662670653082311,,0.00010662670653082311
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_financial_crisis_severity,global_event_financial_crisis_severity,global_event_financial_crisis_severity,global_event_context,global_event_exposure,9.842946125127263e-05,,9.842946125127263e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Healthcare,Sector: Healthcare,Sector,industry_sector,sector_positioning,9.648696677023831e-05,,9.648696677023831e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_financial_crisis_count,global_event_financial_crisis_count,global_event_financial_crisis_count,global_event_context,global_event_exposure,9.462470727466827e-05,,9.462470727466827e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_total_equity,Missing value: total_equity,total_equity,missingness_indicator,data_availability_signal,8.920268827235386e-05,,8.920268827235386e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Consumer Defensive,Sector: Consumer Defensive,Sector,industry_sector,sector_positioning,6.78228576711246e-05,,6.78228576711246e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_financial_market_count,global_event_financial_market_count,global_event_financial_market_count,global_event_context,global_event_exposure,6.417972686062689e-05,,6.417972686062689e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__global_event_sovereign_debt_count,global_event_sovereign_debt_count,global_event_sovereign_debt_count,global_event_context,global_event_exposure,4.737066363073549e-05,,4.737066363073549e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__tight_financial_conditions,tight_financial_conditions,tight_financial_conditions,accounting_fundamental,accounting_fundamentals,4.119735245378045e-05,,4.119735245378045e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_equity_assets,Missing value: equity_assets,equity_assets,missingness_indicator,data_availability_signal,3.9747179894745046e-05,,3.9747179894745046e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Consumer Cyclical,Sector: Consumer Cyclical,Sector,industry_sector,sector_positioning,3.729076842168918e-05,,3.729076842168918e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_roa,Missing value: roa,roa,missingness_indicator,data_availability_signal,3.701372628982143e-05,,3.701372628982143e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Utilities,Sector: Utilities,Sector,industry_sector,sector_positioning,2.9934276389073177e-05,,2.9934276389073177e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__credit_tightening_regime,credit_tightening_regime,credit_tightening_regime,accounting_fundamental,accounting_fundamentals,2.9809565598633313e-05,,2.9809565598633313e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__missingindicator_DTWEXBGS_yoy_pct,Missing value: DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,missingness_indicator,data_availability_signal,2.0382096653592487e-05,,2.0382096653592487e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__crisis_regime,crisis_regime,crisis_regime,accounting_fundamental,accounting_fundamentals,1.988054221403894e-05,,1.988054221403894e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,num__oil_shock_regime,oil_shock_regime,oil_shock_regime,accounting_fundamental,accounting_fundamentals,1.2039377981530865e-05,,1.2039377981530865e-05
stress_resilience_next_4obs,validated_secondary_production,random_forest,isotonic_validation,cat__Sector_Basic Materials,Sector: Basic Materials,Sector,industry_sector,sector_positioning,3.881794430154796e-19,,3.881794430154796e-19
