target,target_family,model,feature,feature_clean,base_feature,feature_group,reason_code,permutation_importance_mean_pr_auc_drop,permutation_importance_std,scoring,split,sample_rows,interpretation_note
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,cash_to_current_liabilities,cash_to_current_liabilities,cash_to_current_liabilities,financial_quality_cashflow,cash_flow_quality,0.00016616852397066673,0.000114507241370063,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,current_ratio_change_4obs,current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,firm_momentum_or_deterioration,0.00013735291638314884,7.562639967722798e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,UNRATE,UNRATE,UNRATE,macro_conditions,real_activity_conditions,0.00013182487636325123,2.6657271069225594e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,M2SL_yoy_pct,M2SL_yoy_pct,M2SL_yoy_pct,macro_conditions,macro_price_policy_conditions,0.00011754582153640225,0.00020398905512926884,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,RSAFS_yoy_pct,RSAFS_yoy_pct,RSAFS_yoy_pct,macro_conditions,real_activity_conditions,0.00010452291617581987,0.00012195216872868439,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,capex_intensity_revenue,capex_intensity_revenue,capex_intensity_revenue,financial_quality_cashflow,cash_flow_quality,0.00010387287184838722,0.0004372625318603899,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,CPIAUCSL_yoy_pct,CPIAUCSL_yoy_pct,CPIAUCSL_yoy_pct,macro_conditions,macro_price_policy_conditions,0.00010101540100360129,5.525871150872009e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,roa_change_4obs,roa_change_4obs,roa_change_4obs,firm_trend,firm_momentum_or_deterioration,8.966026124828108e-05,0.00036417958544502396,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,T10Y2Y,T10Y2Y,T10Y2Y,macro_conditions,credit_and_financial_conditions,8.75185554781277e-05,0.00015042039004722037,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,gross_margin_change_4obs,gross_margin_change_4obs,gross_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,7.417719117130961e-05,0.00013978018922214915,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_severity_sum,global_event_severity_sum,global_event_severity_sum,global_event_context,global_event_exposure,7.219304391339331e-05,9.236219122462199e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,VIXCLS,VIXCLS,VIXCLS,macro_conditions,macro_price_policy_conditions,7.055708987209197e-05,0.00010712337753941137,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro_conditions,macro_price_policy_conditions,6.71754061742913e-05,0.00012264763372733047,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,INDPRO_yoy_pct,INDPRO_yoy_pct,INDPRO_yoy_pct,macro_conditions,real_activity_conditions,6.612097007336892e-05,2.178260242250832e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,accruals_assets,accruals_assets,accruals_assets,financial_quality_cashflow,cash_flow_quality,5.42533674372514e-05,0.00017882932859979733,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,PPIACO_yoy_pct,PPIACO_yoy_pct,PPIACO_yoy_pct,macro_conditions,macro_price_policy_conditions,5.404508345903114e-05,0.00020719512101545254,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,market_stress_score_v2,market_stress_score_v2,market_stress_score_v2,market_health_v2,market_stress_regime,4.852186500894362e-05,7.001126272457284e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,NFCI,NFCI,NFCI,macro_conditions,credit_and_financial_conditions,3.862071385143384e-05,8.498790780049957e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,DCOILWTICO,DCOILWTICO,DCOILWTICO,macro_conditions,macro_price_policy_conditions,3.5071772950323596e-05,0.0001396625155607817,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,HOUST_yoy_pct,HOUST_yoy_pct,HOUST_yoy_pct,macro_conditions,real_activity_conditions,3.391417877731673e-05,0.00011127889061567019,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,GS10,GS10,GS10,macro_conditions,macro_price_policy_conditions,2.9990431016679862e-05,5.585281125772808e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,current_assets_growth_4obs,current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,firm_momentum_or_deterioration,2.6027158252261982e-05,0.0003518928094187967,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_count,global_event_count,global_event_count,global_event_context,global_event_exposure,2.4758168642557976e-05,3.364129939824201e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,DRTSCILM,DRTSCILM,DRTSCILM,macro_conditions,credit_and_financial_conditions,1.5947191404386273e-05,0.00024378272651109342,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,HOUST,HOUST,HOUST,macro_conditions,real_activity_conditions,1.5316279469734796e-05,3.48422917475178e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,oil_shock_regime,oil_shock_regime,oil_shock_regime,accounting_fundamental,accounting_fundamentals,1.4602917918127289e-05,1.6637344438093942e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,DTWEXBGS,DTWEXBGS,DTWEXBGS,macro_conditions,macro_price_policy_conditions,1.3781023491921118e-05,0.00013554923502668046,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,credit_stress_score,credit_stress_score,credit_stress_score,market_health_v2,market_stress_regime,6.898708225322459e-06,7.253540558255012e-06,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,crisis_regime,crisis_regime,crisis_regime,accounting_fundamental,accounting_fundamentals,7.059263048780906e-07,9.452314120459311e-07,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_financial_crisis_count,global_event_financial_crisis_count,global_event_financial_crisis_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_commodity_oil_severity,global_event_commodity_oil_severity,global_event_commodity_oil_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_financial_crisis_severity,global_event_financial_crisis_severity,global_event_financial_crisis_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_banking_stress_severity,global_event_banking_stress_severity,global_event_banking_stress_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_banking_stress_count,global_event_banking_stress_count,global_event_banking_stress_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_financial_market_count,global_event_financial_market_count,global_event_financial_market_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_financial_market_severity,global_event_financial_market_severity,global_event_financial_market_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_commodity_oil_count,global_event_commodity_oil_count,global_event_commodity_oil_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,demand_slowdown_regime,demand_slowdown_regime,demand_slowdown_regime,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_geopolitical_war_count,global_event_geopolitical_war_count,global_event_geopolitical_war_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_geopolitical_war_severity,global_event_geopolitical_war_severity,global_event_geopolitical_war_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_monetary_inflation_count,global_event_monetary_inflation_count,global_event_monetary_inflation_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_monetary_inflation_severity,global_event_monetary_inflation_severity,global_event_monetary_inflation_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_natural_disaster_count,global_event_natural_disaster_count,global_event_natural_disaster_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_natural_disaster_severity,global_event_natural_disaster_severity,global_event_natural_disaster_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_pandemic_severity,global_event_pandemic_severity,global_event_pandemic_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_political_policy_count,global_event_political_policy_count,global_event_political_policy_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_political_policy_severity,global_event_political_policy_severity,global_event_political_policy_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_sovereign_debt_count,global_event_sovereign_debt_count,global_event_sovereign_debt_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_sovereign_debt_severity,global_event_sovereign_debt_severity,global_event_sovereign_debt_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_supply_chain_count,global_event_supply_chain_count,global_event_supply_chain_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_supply_chain_severity,global_event_supply_chain_severity,global_event_supply_chain_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_trade_policy_count,global_event_trade_policy_count,global_event_trade_policy_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_trade_policy_severity,global_event_trade_policy_severity,global_event_trade_policy_severity,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,global_event_pandemic_count,global_event_pandemic_count,global_event_pandemic_count,global_event_context,global_event_exposure,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,yield_curve_inversion_regime,yield_curve_inversion_regime,yield_curve_inversion_regime,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,CPIAUCSL,CPIAUCSL,CPIAUCSL,macro_conditions,macro_price_policy_conditions,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,GDPC1,GDPC1,GDPC1,macro_conditions,real_activity_conditions,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,M2SL,M2SL,M2SL,macro_conditions,macro_price_policy_conditions,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,tight_financial_conditions,tight_financial_conditions,tight_financial_conditions,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,high_rate_regime,high_rate_regime,high_rate_regime,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,BUSLOANS,BUSLOANS,BUSLOANS,macro_conditions,credit_and_financial_conditions,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,RSAFS,RSAFS,RSAFS,macro_conditions,real_activity_conditions,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,inflation_pressure_regime,inflation_pressure_regime,inflation_pressure_regime,accounting_fundamental,accounting_fundamentals,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,PAYEMS,PAYEMS,PAYEMS,macro_conditions,real_activity_conditions,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,PPIACO,PPIACO,PPIACO,macro_conditions,macro_price_policy_conditions,0.0,0.0,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,real_activity_pressure_score,real_activity_pressure_score,real_activity_pressure_score,market_health_v2,market_stress_regime,-8.806665460214802e-07,2.6050161549986892e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,stress_elevated_v2,stress_elevated_v2,stress_elevated_v2,market_health_v2,market_stress_regime,-6.795173243201447e-06,3.140203189083213e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,market_stress_regime,market_stress_regime,market_stress_regime,accounting_fundamental,accounting_fundamentals,-9.108341845376345e-06,4.925613627774169e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,credit_tightening_regime,credit_tightening_regime,credit_tightening_regime,accounting_fundamental,accounting_fundamentals,-9.884420140382488e-06,7.84261653738347e-06,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,current_liabilities,current_liabilities,current_liabilities,accounting_fundamental,balance_sheet_obligations,-1.244763611714106e-05,0.0007790057484242643,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,credit_spread_stress_regime,credit_spread_stress_regime,credit_spread_stress_regime,accounting_fundamental,accounting_fundamentals,-2.374314129152122e-05,1.5066404091390028e-06,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,current_liabilities_growth_4obs,current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,firm_momentum_or_deterioration,-5.196217328493624e-05,0.00026010762381565097,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,FEDFUNDS,FEDFUNDS,FEDFUNDS,macro_conditions,macro_price_policy_conditions,-5.4497046453150236e-05,4.685121166146766e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,INDPRO,INDPRO,INDPRO,macro_conditions,real_activity_conditions,-7.112404045119813e-05,4.730389184331621e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,BAMLH0A0HYM2,BAMLH0A0HYM2,BAMLH0A0HYM2,macro_conditions,credit_and_financial_conditions,-8.994114429539124e-05,0.00017382459737378867,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,gross_margin_lag1,gross_margin_lag1,gross_margin_lag1,firm_trend,firm_momentum_or_deterioration,-0.00010514685188076634,0.0005783374018984433,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,prediction_quarter,prediction_quarter,prediction_quarter,accounting_fundamental,accounting_fundamentals,-0.00010925698798247563,7.43011756483551e-05,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,policy_uncertainty_score,policy_uncertainty_score,policy_uncertainty_score,market_health_v2,market_stress_regime,-0.00011549418332983397,0.00010853092907840815,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,gross_margin,gross_margin,gross_margin,financial_ratio,profitability_and_efficiency,-0.00012416111476416526,0.0004970698326876755,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,current_assets,current_assets,current_assets,accounting_fundamental,asset_base_liquidity_and_investment,-0.00012531089890388536,0.0007041464568689397,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,cash_equivalents_growth_4obs,firm_trend,firm_momentum_or_deterioration,-0.0001938625331836086,0.00015468708419347056,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,BUSLOANS_yoy_pct,BUSLOANS_yoy_pct,BUSLOANS_yoy_pct,macro_conditions,credit_and_financial_conditions,-0.00021033806176353753,0.00018217798093096832,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,gross_profit,gross_profit,gross_profit,accounting_fundamental,earnings_and_scale,-0.0002129744881429918,0.0002594207346257384,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,long_term_debt,long_term_debt,long_term_debt,accounting_fundamental,balance_sheet_obligations,-0.00021384876180010614,0.0004792700226041508,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro_conditions,macro_price_policy_conditions,-0.00022979341455182657,0.00019255234169430834,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,current_ratio_lag1,current_ratio_lag1,current_ratio_lag1,firm_trend,firm_momentum_or_deterioration,-0.0002432512824998234,0.00032419627862263864,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,cfo_margin,cfo_margin,cfo_margin,financial_quality_cashflow,cash_flow_quality,-0.0002697760713177955,0.0008025201550273549,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,total_assets,total_assets,total_assets,accounting_fundamental,asset_base_liquidity_and_investment,-0.0002895405163186648,0.0005750359389092079,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,net_income,net_income,net_income,accounting_fundamental,earnings_and_scale,-0.00030121761124062284,0.0015589434908423318,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,working_capital_assets,working_capital_assets,working_capital_assets,financial_quality_cashflow,cash_flow_quality,-0.0003658625559628037,0.0001434196218202337,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,short_term_debt,short_term_debt,short_term_debt,accounting_fundamental,balance_sheet_obligations,-0.0004227450035234837,0.0005735984514039908,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,operating_income,operating_income,operating_income,accounting_fundamental,earnings_and_scale,-0.0005066756034027176,0.0011096879054509324,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,cash_assets_change_4obs,cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,firm_momentum_or_deterioration,-0.0006738498320608022,0.0004171222933639727,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,T10Y3M,T10Y3M,T10Y3M,macro_conditions,credit_and_financial_conditions,-0.0008213331556907955,0.0002955014948464061,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,net_margin,net_margin,net_margin,financial_ratio,profitability_and_efficiency,-0.0011910346060650888,0.0014252158518924727,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
quality_success_cashflow_next_4obs,validated_secondary_production,random_forest,inventory_assets,inventory_assets,inventory_assets,financial_ratio,profitability_and_efficiency,-0.0012788920660755433,0.0005925795842554913,average_precision,test,3998,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
sector_relative_improvement_next_4obs,robustness_extension,random_forest,net_margin_lag1,net_margin_lag1,net_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.029833211727914356,0.0054813997309119235,average_precision,test,2318,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
sector_relative_improvement_next_4obs,robustness_extension,random_forest,operating_margin_lag1,operating_margin_lag1,operating_margin_lag1,firm_trend,firm_momentum_or_deterioration,0.026982455355700118,0.007651000549653634,average_precision,test,2318,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
sector_relative_improvement_next_4obs,robustness_extension,random_forest,Sector,Sector,Sector,industry_sector,sector_positioning,0.016499255359200337,0.0013857950400316891,average_precision,test,2318,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
sector_relative_improvement_next_4obs,robustness_extension,random_forest,net_margin_change_4obs,net_margin_change_4obs,net_margin_change_4obs,firm_trend,firm_momentum_or_deterioration,0.01342620168272839,0.0017460736938721868,average_precision,test,2318,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
sector_relative_improvement_next_4obs,robustness_extension,random_forest,roa_lag1,roa_lag1,roa_lag1,firm_trend,firm_momentum_or_deterioration,0.010306380826499572,0.002756247180918313,average_precision,test,2318,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
sector_relative_improvement_next_4obs,robustness_extension,random_forest,net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,accounting_fundamental,accounting_fundamentals,0.009264489396330178,0.00370077915246556,average_precision,test,2318,Drop in PR-AUC after permuting one raw input column on the temporal test split; not causal.
