experiment,target,model,feature_set,seed,feature,feature_clean,feature_group,importance,signed_value
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.013999695497597423,0.013999695497597423
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__operating_income,operating_income,accounting_fundamental,0.013956915256502065,0.013956915256502065
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.01304592556334529,0.01304592556334529
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__missingindicator_current_assets,current_assets,accounting_fundamental,0.012592348019328056,0.012592348019328056
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.012562695800837551,0.012562695800837551
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.01063541113139999,0.01063541113139999
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.009622492707458769,0.009622492707458769
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__missingindicator_current_liabilities,current_liabilities,accounting_fundamental,0.00949414324397297,0.00949414324397297
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__missingindicator_current_ratio_lag1,current_ratio_lag1,firm_trend,0.009162435162693843,0.009162435162693843
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__total_revenue,total_revenue,accounting_fundamental,0.009134631526798487,0.009134631526798487
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__operating_margin,operating_margin,financial_ratio,0.008079113134639309,0.008079113134639309
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__receivables_assets,receivables_assets,financial_ratio,0.007770168844395797,0.007770168844395797
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__missingindicator_current_ratio,current_ratio,financial_ratio,0.007659547229247887,0.007659547229247887
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__missingindicator_leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.007445895386996955,0.007445895386996955
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.006991982366317478,0.006991982366317478
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.006965635690419618,0.006965635690419618
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.0057951692506050135,0.0057951692506050135
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.005741327278194422,0.005741327278194422
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__inventory_assets,inventory_assets,financial_ratio,0.004970653801834462,0.004970653801834462
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.004752344990716944,0.004752344990716944
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.004719076035749048,0.004719076035749048
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__capex,capex,accounting_fundamental,0.0046761722861785706,0.0046761722861785706
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.004490524854824845,0.004490524854824845
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,42,num__missingindicator_leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.004104485769040815,0.004104485769040815
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__leverage_assets,leverage_assets,financial_ratio,0.11913746710344308,0.11913746710344308
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.11059605636539903,0.11059605636539903
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__equity_assets,equity_assets,financial_ratio,0.10620427067044928,0.10620427067044928
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__roa,roa,financial_ratio,0.04530669482267933,0.04530669482267933
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__roa_lag1,roa_lag1,firm_trend,0.043418647943186534,0.043418647943186534
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__total_equity,total_equity,accounting_fundamental,0.030639697615277833,0.030639697615277833
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__net_income,net_income,accounting_fundamental,0.023175901861677065,0.023175901861677065
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__total_liabilities,total_liabilities,accounting_fundamental,0.023055330930992962,0.023055330930992962
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__current_ratio,current_ratio,financial_ratio,0.02112944439973295,0.02112944439973295
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.02057007118159874,0.02057007118159874
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__current_assets,current_assets,accounting_fundamental,0.01612167820150013,0.01612167820150013
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.01593395592236756,0.01593395592236756
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__cash_assets,cash_assets,financial_ratio,0.015301845191727044,0.015301845191727044
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__net_margin,net_margin,financial_ratio,0.015205975911736483,0.015205975911736483
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__total_assets,total_assets,accounting_fundamental,0.014514991345235819,0.014514991345235819
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__operating_income,operating_income,accounting_fundamental,0.014373192933903274,0.014373192933903274
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.013931495358292051,0.013931495358292051
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.013310954273401537,0.013310954273401537
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__current_liabilities,current_liabilities,accounting_fundamental,0.012917793569248822,0.012917793569248822
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,cat__Sector_Financial Services,Sector_Financial Services,sector,0.012886401135961676,0.012886401135961676
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__net_margin_lag1,net_margin_lag1,firm_trend,0.012274998719582118,0.012274998719582118
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__missingindicator_current_ratio,current_ratio,financial_ratio,0.009885764864579299,0.009885764864579299
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__missingindicator_current_assets,current_assets,accounting_fundamental,0.009096987869899535,0.009096987869899535
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__total_revenue,total_revenue,accounting_fundamental,0.008688964567285688,0.008688964567285688
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.00811835723228701,0.00811835723228701
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__missingindicator_current_liabilities,current_liabilities,accounting_fundamental,0.007891116273904264,0.007891116273904264
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__missingindicator_current_ratio_lag1,current_ratio_lag1,firm_trend,0.00769538747140072,0.00769538747140072
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__receivables_assets,receivables_assets,financial_ratio,0.0076318346736667505,0.0076318346736667505
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.007049452684314745,0.007049452684314745
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__operating_margin,operating_margin,financial_ratio,0.006421494755647968,0.006421494755647968
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.006395232256931271,0.006395232256931271
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.0059139198447700336,0.0059139198447700336
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.005704197419732082,0.005704197419732082
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__missingindicator_leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.005031057952183801,0.005031057952183801
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__capex,capex,accounting_fundamental,0.004691209958664591,0.004691209958664591
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__inventory_assets,inventory_assets,financial_ratio,0.004562861787607997,0.004562861787607997
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.004554797423380701,0.004554797423380701
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.00454667073453801,0.00454667073453801
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,cat__Sector_Energy,Sector_Energy,sector,0.004393601021045526,0.004393601021045526
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,random_forest,all_features,202,num__missingindicator_leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.00428667241087986,0.00428667241087986
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__equity_assets,equity_assets,financial_ratio,0.31704612699067086,0.31704612699067086
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__leverage_assets,leverage_assets,financial_ratio,0.31198154428106245,0.31198154428106245
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.09355682528650944,0.09355682528650944
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__net_income,net_income,accounting_fundamental,0.043173373865043836,0.043173373865043836
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.03292753652489371,0.03292753652489371
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__roa,roa,financial_ratio,0.031242509719295757,0.031242509719295757
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__cash_assets,cash_assets,financial_ratio,0.026421241168585217,0.026421241168585217
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__roa_lag1,roa_lag1,firm_trend,0.017842445778267442,0.017842445778267442
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__current_ratio,current_ratio,financial_ratio,0.01688318304183642,0.01688318304183642
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.015635763282582822,0.015635763282582822
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.012166183293805366,0.012166183293805366
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__current_assets,current_assets,accounting_fundamental,0.01210557221499232,0.01210557221499232
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.010982902053970503,0.010982902053970503
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,cat__Sector_Energy,Sector_Energy,sector,0.009924044146527438,0.009924044146527438
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__operating_income,operating_income,accounting_fundamental,0.0071272597977805885,0.0071272597977805885
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__receivables_assets,receivables_assets,financial_ratio,0.0049097043049383705,0.0049097043049383705
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.003925817784748036,0.003925817784748036
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.0026708134185462677,0.0026708134185462677
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__total_assets,total_assets,accounting_fundamental,0.0022403833987659416,0.0022403833987659416
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.0021880198160574597,0.0021880198160574597
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.001727804756457233,0.001727804756457233
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__total_revenue,total_revenue,accounting_fundamental,0.001667401525168553,0.001667401525168553
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__inventory_assets,inventory_assets,financial_ratio,0.0016053530181317482,0.0016053530181317482
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.0012621179827413613,0.0012621179827413613
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.001136264331392149,0.001136264331392149
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__missingindicator_net_margin_lag1,net_margin_lag1,firm_trend,0.0009675475011638612,0.0009675475011638612
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__total_liabilities,total_liabilities,accounting_fundamental,0.000952872926146389,0.000952872926146389
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.0009333483867942037,0.0009333483867942037
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__PAYEMS_yoy_pct,PAYEMS_yoy_pct,macro,0.0008943294705376676,0.0008943294705376676
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__gross_margin_lag1,gross_margin_lag1,firm_trend,0.0008857237293745324,0.0008857237293745324
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.0008349724603633767,0.0008349724603633767
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__global_event_commodity_oil_count,global_event_commodity_oil_count,global_event_context,0.0007860957930085297,0.0007860957930085297
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.000731946837392538,0.000731946837392538
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__gross_margin,gross_margin,financial_ratio,0.0007261695202291584,0.0007261695202291584
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__global_event_commodity_oil_severity,global_event_commodity_oil_severity,global_event_context,0.0006726899640451076,0.0006726899640451076
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro,0.0006682079540904077,0.0006682079540904077
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__DCOILWTICO,DCOILWTICO,macro,0.0006487435239276594,0.0006487435239276594
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__missingindicator_r_and_d_intensity,r_and_d_intensity,financial_ratio,0.0005818737147878774,0.0005818737147878774
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.0005816030247655458,0.0005816030247655458
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,42,cat__Sector_Communication Services,Sector_Communication Services,sector,0.0005651155638569913,0.0005651155638569913
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__equity_assets,equity_assets,financial_ratio,0.3169962331860394,0.3169962331860394
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__leverage_assets,leverage_assets,financial_ratio,0.3120336920429425,0.3120336920429425
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.09355682528653274,0.09355682528653274
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__net_income,net_income,accounting_fundamental,0.043173373865045314,0.043173373865045314
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.03292753652491007,0.03292753652491007
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__roa,roa,financial_ratio,0.031242509719306987,0.031242509719306987
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__cash_assets,cash_assets,financial_ratio,0.026417486927027133,0.026417486927027133
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__roa_lag1,roa_lag1,firm_trend,0.01787588205817678,0.01787588205817678
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__current_ratio,current_ratio,financial_ratio,0.01688318304182189,0.01688318304182189
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.015635774777511206,0.015635774777511206
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.012166183293806162,0.012166183293806162
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__current_assets,current_assets,accounting_fundamental,0.012105572214985632,0.012105572214985632
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.01098290205396969,0.01098290205396969
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,cat__Sector_Energy,Sector_Energy,sector,0.00992404414652451,0.00992404414652451
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__operating_income,operating_income,accounting_fundamental,0.007117936141091704,0.007117936141091704
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__receivables_assets,receivables_assets,financial_ratio,0.004909704304937914,0.004909704304937914
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.004348819424456236,0.004348819424456236
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__total_assets,total_assets,accounting_fundamental,0.002240383398766377,0.002240383398766377
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.002195664016970503,0.002195664016970503
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__current_assets_growth_4obs,current_assets_growth_4obs,firm_trend,0.002074341453983694,0.002074341453983694
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.0017278047564578884,0.0017278047564578884
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__total_revenue,total_revenue,accounting_fundamental,0.001667401525172415,0.001667401525172415
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__inventory_assets,inventory_assets,financial_ratio,0.0016053530181283737,0.0016053530181283737
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.0012621179827396244,0.0012621179827396244
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.0012526439666142425,0.0012526439666142425
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__global_event_commodity_oil_severity,global_event_commodity_oil_severity,global_event_context,0.001034658258180987,0.001034658258180987
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__total_liabilities,total_liabilities,accounting_fundamental,0.0009975528546769508,0.0009975528546769508
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__missingindicator_net_margin_lag1,net_margin_lag1,firm_trend,0.0009675475011603442,0.0009675475011603442
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.0009590320513535181,0.0009590320513535181
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__PAYEMS_yoy_pct,PAYEMS_yoy_pct,macro,0.0008943294705338853,0.0008943294705338853
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__gross_margin_lag1,gross_margin_lag1,firm_trend,0.0008857237293745325,0.0008857237293745325
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.000834972460365192,0.000834972460365192
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__current_liabilities,current_liabilities,accounting_fundamental,0.000731946837392361,0.000731946837392361
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__gross_margin,gross_margin,financial_ratio,0.0007261695202281904,0.0007261695202281904
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro,0.0006578613963027588,0.0006578613963027588
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__DCOILWTICO,DCOILWTICO,macro,0.0006487435239274378,0.0006487435239274378
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.0005984201883745754,0.0005984201883745754
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__missingindicator_r_and_d_intensity,r_and_d_intensity,financial_ratio,0.0005818737147877075,0.0005818737147877075
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,cat__Sector_Communication Services,Sector_Communication Services,sector,0.00056511556385557,0.00056511556385557
test_target_tweaks3,failure_pressure_balance_liquidity_next_4obs,gradient_boosting,all_features,202,num__cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,0.000535458520439589,0.000535458520439589
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,cat__Sector_Agriculture,Sector_Agriculture,sector,2.982625932527434,-2.982625932527434
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__total_assets,total_assets,accounting_fundamental,2.60225846402222,-2.60225846402222
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,cat__Sector_Consumer Discretionary,Sector_Consumer Discretionary,sector,2.4954260145534586,2.4954260145534586
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,2.1872669729547796,-2.1872669729547796
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,1.9931957800554592,-1.9931957800554592
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,1.7503318352397996,-1.7503318352397996
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__missingindicator_leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,1.6678102391672507,1.6678102391672507
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__missingindicator_net_margin,net_margin,financial_ratio,1.4486229299686348,-1.4486229299686348
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__GDPC1,GDPC1,macro,1.2947242823817278,1.2947242823817278
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,cat__Sector_Energy,Sector_Energy,sector,1.130654822851096,-1.130654822851096
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,cat__Sector_Utilities,Sector_Utilities,sector,1.0913482713964648,-1.0913482713964648
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__roa_lag1,roa_lag1,firm_trend,1.029785284270647,1.029785284270647
test_target_tweaks3,success_stable_balance_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_revenue,total_revenue,accounting_fundamental,0.9923455679992688,0.9923455679992688
