model,split,rows,positives,threshold,roc_auc,pr_auc,precision,recall,f1,tn,fp,fn,tp,target,model_family,seed,params_json,scale_pos_weight,fit_seconds
xgboost_cfg4_seed777,validation,6045,53,0.017450332641601562,0.8690675617804872,0.06840620748776922,0.10160427807486631,0.3584905660377358,0.15833333333333333,5824,168,34,19,distress_next_4q,xgboost,777,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.785
xgboost_cfg4_seed777,test,5872,96,0.017450332641601562,0.8422423245614036,0.12189192129860113,0.14487632508833923,0.4270833333333333,0.21635883905013192,5534,242,55,41,distress_next_4q,xgboost,777,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.035, ""max_depth"": 4, ""min_child_weight"": 6, ""n_estimators"": 350, ""reg_alpha"": 0.05, ""reg_lambda"": 3.0, ""subsample"": 0.8}",294.6034482758621,0.785
lightgbm_cfg1_seed42,train,17145,58,0.014675870803067726,1.0,1.0000000000000002,0.5225225225225225,1.0,0.6863905325443787,17034,53,0,58,distress_next_4q,lightgbm,42,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.121
lightgbm_cfg1_seed42,validation,6045,53,0.014675870803067726,0.6662405219538001,0.03189379944806145,0.07079646017699115,0.1509433962264151,0.09638554216867469,5887,105,45,8,distress_next_4q,lightgbm,42,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.121
lightgbm_cfg1_seed42,test,5872,96,0.014675870803067726,0.7088815789473685,0.06871007950083893,0.10948905109489052,0.15625,0.12875536480686697,5654,122,81,15,distress_next_4q,lightgbm,42,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.121
lightgbm_cfg1_seed202,train,17145,58,0.20591463239260993,1.0,1.0000000000000002,1.0,1.0,1.0,17087,0,0,58,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.124
lightgbm_cfg1_seed202,validation,6045,53,0.20591463239260993,0.6476339521878227,0.032864728634165015,0.11764705882352941,0.07547169811320754,0.09195402298850575,5962,30,49,4,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.124
lightgbm_cfg1_seed202,test,5872,96,0.20591463239260993,0.7272225588642659,0.08842247813565882,0.20833333333333334,0.10416666666666667,0.1388888888888889,5738,38,86,10,distress_next_4q,lightgbm,202,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.124
lightgbm_cfg1_seed777,train,17145,58,0.10536988197128262,1.0,1.0000000000000002,0.9830508474576272,1.0,0.9914529914529915,17086,1,0,58,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.109
lightgbm_cfg1_seed777,validation,6045,53,0.10536988197128262,0.6713007280147114,0.039104142051463016,0.12280701754385964,0.1320754716981132,0.12727272727272726,5942,50,46,7,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.109
lightgbm_cfg1_seed777,test,5872,96,0.10536988197128262,0.7435436865189289,0.0744469190508886,0.1095890410958904,0.08333333333333333,0.09467455621301776,5711,65,88,8,distress_next_4q,lightgbm,777,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 40, ""n_estimators"": 250, ""num_leaves"": 15, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}",294.6034482758621,1.109
